Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
J;"Mazzone, M; Elgammal, A";;;;"Mazzone, Marian; Elgammal, Ahmed";;;Art, Creativity, and the Potential of Artificial Intelligence;ARTS;;;;;;;;;;;;;;;;;Mazzone, Marian/0000-0002-4016-6297;;;;;;;;;;;;;2076-0752;;;;FEB 21;2019;8;1;;;;;;;26;10.3390/arts8010026;;;;;;;WOS:000464081600001;;;;;;
J;Pakdemirli, E;;;;Pakdemirli, Emre;;;Artificial intelligence in radiology: friend or foe? Where are we now and where are we heading?;ACTA RADIOLOGICA OPEN;;;;;;;;;;;;;;;;Pakdemirli, Emre/A-6020-2019;Pakdemirli, Emre/0000-0002-3983-8682;;;;;;;;;;;;2058-4601;;;;;FEB 21;2019;8;2;;;;;;;2,05846E+15;10.1177/2058460119830222;;;;;;;WOS:000459414800001;30815280;;;;;
J;Broeckmann, A;;;;Broeckmann, Andreas;;;The Machine as Artist as Myth;ARTS;;;;;;;;;;;;;;;;;Broeckmann, Andreas/0000-0001-6322-9062;;;;;;;;;;;;2076-0752;;;;;FEB 20;2019;8;1;;;;;;;25;10.3390/arts8010025;;;;;;;WOS:000464105100002;;;;;;
J;"Mjolsness, E; Ernst, OK; Bartol, TM; Sejnowski, TJ";;;;"Mjolsness, Eric; Ernst, Oliver K.; Bartol, Thomas M.; Sejnowski, Terrence J.";;;Some Prospects for Artificial Intelligence (Both Numeric and Symbolic) in Multiscale Biophysics;BIOPHYSICAL JOURNAL;;;;;63rd Annual Meeting of the Biophysical-Society;MAR 02-06, 2019;Baltimore, MD;Biophys Soc;;;;;;;;;;;;;;;;;;;;;0006-3495;1542-0086;;;;FEB 15;2019;116;3;;1;;1594-Plat;323A;323A;;10.1016/j.bpj.2018.11.1753;;;;;;;WOS:000460779801610;;;;;;
J;"Walsh, S; de Jong, EEC; van Timmeren, JE; Ibrahim, A; Compter, I; Peerlings, J; Sanduleanu, S; Refaee, T; Keek, S; Larue, RTHM; van Wijk, Y; Even, AJG; Jochems, A; Barakat, MS; Leijenaar, RTH; Lambin, P";;;;"Walsh, Sean; de Jong, Evelyn E. C.; van Timmeren, Janna E.; Ibrahim, Abdalla; Compter, Inge; Peerlings, Jurgen; Sanduleanu, Sebastian; Refaee, Turkey; Keek, Simon; Larue, Ruben T. H. M.; van Wijk, Yvonka; Even, Aniek J. G.; Jochems, Arthur; Barakat, Mohamed S.; Leijenaar, Ralph T. H.; Lambin, Philippe";;;Decision Support Systems in Oncology;JCO CLINICAL CANCER INFORMATICS;;;;;;;;;;;;;;;;van Timmeren, Janita/AAL-4456-2020;"van Timmeren, Janita/0000-0002-8166-6853; Ibrahim, Abdalla/0000-0003-4138-5755";;;;;;;;;;;;2473-4276;;;;;FEB 7;2019;3;;;;;;;;;10.1200/CCI.18.00001;;;;;;;WOS:000461417400001;30730766;;;;;
J;"Yang, JF; Sun, Y; Liang, J; Ren, B; Lai, SH";;;;"Yang, Jufeng; Sun, Yan; Liang, Jie; Ren, Bo; Lai, Shang-Hong";;;Image captioning by incorporating affective concepts learned from both visual and textual components;NEUROCOMPUTING;;;;;2nd CCF Chinese Conference on Computer Vision (CCCV);OCT 11-14, 2017;China Comp Federat, Tianjin, PEOPLES R CHINA;China Comp Federat, Profess Comm Comp Vis, Civil Aviat Univ, Tianjin Univ, Nankai Univ, CCF Tech Comm Comp Vis, Megvii Face++, Sensetime, Isecure Technol, Ali A I Labs, Hiscene, Riseye, Tupu, Nvidia, Pingan Technol, Pinnacle, Vrview, Xilinx, Athena Eyes, Watrix Technol, Extreme Vis, Shanghai Acad Artificial Intelligence, Segway Robot, Percipio XYZ, AN;China Comp Federat;;;;;;;Lai, Shang-Hong/AAS-4002-2020;Lai, Shang-Hong/0000-0002-5092-993X;;;;;;;;;;;;0925-2312;1872-8286;;;;FEB 7;2019;328;;;;SI;;56;68;;10.1016/j.neucom.2018.03.078;;;;;;;WOS:000458065600007;;;;;;
J;"Mebarek, B; Keddam, M";;;;"Mebarek, Bendaoud; Keddam, Mourad";;;A fuzzy neural network approach for modeling the growth kinetics of FeB and Fe2B layers during the boronizing process;MATERIAUX & TECHNIQUES;;;;;;;;;;;;;;;;;Keddam, Mourad/0000-0002-7721-5830;;;;;;;;;;;;0032-6895;1778-3771;;;;FEB 4;2019;106;6;;;;;;;603;10.1051/mattech/2019002;;;;;;;WOS:000457900500003;;;;;;
J;"Kurnaz, S; Loaiza-Bonilla, A; Freedman, JL; Arango, BA; Johnston, K; Bonilla-Reyes, PA; Culcuoglu, CM";;;;"Kurnaz, Selin; Loaiza-Bonilla, Arturo; Freedman, Jason Lawrence; Arango, Belisario Augusto; Johnston, Kristin; Bonilla-Reyes, Paula Andrea; Culcuoglu, Cagatay M.";;;SYNERGY-AI: Artificial intelligence based precision oncology clinical trial matching and registry.;JOURNAL OF CLINICAL ONCOLOGY;;;;;Gastrointestinal Cancers Symposium;JAN 17-19, 2019;San Francisco, CA;;;;;;;;;;;;;;;;;;;;;;0732-183X;1527-7755;;;;FEB 1;2019;37;4;;S;;TPS717;;;;10.1200/JCO.2019.37.4_suppl.TPS717;;;;;;;WOS:000489107600035;;;;;;
J;Beck, A;;;;Beck, A.;;;Artificial intelligence to optimize the accuracy and predictiveness of breast cancer pathology;CANCER RESEARCH;;;;;San Antonio Breast Cancer Symposium;DEC 04-08, 2018;San Antonio, TX;;;;;;;;;;;;;;;;;;;;;;0008-5472;1538-7445;;;;FEB;2019;79;4;;S;;MS1-3;;;;10.1158/1538-7445.SABCS18-MS1-3;;;;;;;WOS:000478677000086;;;;;;
J;"Manjunath, G; Sudhakar, S; Kakileti, S; Madhu, H; Singh, A";;;;"Manjunath, G.; Sudhakar, S.; Kakileti, S.; Madhu, H.; Singh, A.";;;Artificial Intelligence over thermal images for radiation-free breast cancer screening;CANCER RESEARCH;;;;;San Antonio Breast Cancer Symposium;DEC 04-08, 2018;San Antonio, TX;;;;;;;;;;;;;;;;;;;;;;0008-5472;1538-7445;;;;FEB;2019;79;4;;S;;P6-02-12;;;;10.1158/1538-7445.SABCS18-P6-02-12;;;;;;;WOS:000478677002204;;;;;;
J;"Chang, WH; Shin, M; Shin, YI; Sohn, MK; Lee, J; Kim, DY; Lee, SG; Kim, SY; Oh, GJ; Lee, YS; Joo, MC; Han, EY; Han, JH; Ahn, J; Lee, KH; Kang, SH; Choi, YJ; Kim, YT; Choi, MT; Kim, YH";;;;"Chang, Won Hyuk; Shin, Mina; Shin, Yong-il; Sohn, Min Kyun; Lee, Jongmin; Kim, Deong Yung; Lee, Sam-Gyu; Kim, Soo-Yeon; Oh, Gyung-Jae; Lee, Yang-Soo; Joo, Min Cheol; Han, Eun Young; Han, Jun Hee; Ahn, Jeounghoon; Lee, Kang Hee; Kang, Sung Hyun; Choi, Yong-Joo; Kim, Young Taek; Choi, Mon-Taek; Kim, Yun-Hee";;;First-ever Ischemic Stroke Using Artificial Intelligence: The KOSCO Study;STROKE;;;;;American-Heart-Association/American-Stroke-Association International Stroke Conference / State-of-the-Science Stroke Nursing Symposium;FEB 06-08, 2019;Honolulu, HI;Amer Heart Assoc, Amer Stroke Assoc;;;;;;;;;;;;;;;;;;;;;0039-2499;1524-4628;;;;FEB;2019;50;;;1;;ATP174;;;;;;;;;;;WOS:000478733400394;;;;;;
J;"Chatterjee, A; Somayaji, NR; Kabakis, IM";;;;"Chatterjee, Arindam; Somayaji, Nayana R.; Kabakis, Ismail M.";;;Artificial Intelligence Detection of Cerebrovascular Large Vessel Occlusion - Nine Month, 650 Patient Evaluation of the Diagnostic Accuracy and Performance of the Viz.ai LVO Algorithm;STROKE;;;;;American-Heart-Association/American-Stroke-Association International Stroke Conference / State-of-the-Science Stroke Nursing Symposium;FEB 06-08, 2019;Honolulu, HI;Amer Heart Assoc, Amer Stroke Assoc;;;;;;;;;;;;;;;;;;;;;0039-2499;1524-4628;;;;FEB;2019;50;;;1;;AWMP16;;;;;;;;;;;WOS:000478733401395;;;;;;
J;"Chung, CY; Rodrigues, GM; Haussen, DC; Barreira, CM; Grossberg, J; Frankel, MR; Nogueira, RG";;;;"Chung, Charlotte Y.; Rodrigues, Gabriel M.; Haussen, Diogo C.; Barreira, Clara M.; Grossberg, Jonathan; Frankel, Michael R.; Nogueira, Raul G.";;;Automated Detection of Hyperdense MCA Sign and Automated Notification of Large Vessel Occlusion Using Artificial Intelligence.;STROKE;;;;;American-Heart-Association/American-Stroke-Association International Stroke Conference / State-of-the-Science Stroke Nursing Symposium;FEB 06-08, 2019;Honolulu, HI;Amer Heart Assoc, Amer Stroke Assoc;;;;;;;;;;;;;;;;;;;;;0039-2499;1524-4628;;;;FEB;2019;50;;;1;;AWP76;;;;;;;;;;;WOS:000478733403007;;;;;;
J;"Devlin, T; Shah, R; Patterson, J; Fleming, J; Nichols, J; Knowles, B; McClellan, B; Calvert, J; Hawk, H; Quarfordt, S";;;;"Devlin, Thomas; Shah, Ruchir; Patterson, Jennifer; Fleming, James; Nichols, Jennifer; Knowles, Brenda; McClellan, Benjamin; Calvert, Justin; Hawk, Harris; Quarfordt, Steven";;;DISTINCTION: Automated Detection, Identification, Selection, and Triage using Artificial Intelligence in Large Vessel Occlusions Requiring Critical and Timely InterventION;STROKE;;;;;American-Heart-Association/American-Stroke-Association International Stroke Conference / State-of-the-Science Stroke Nursing Symposium;FEB 06-08, 2019;Honolulu, HI;Amer Heart Assoc, Amer Stroke Assoc;;;;;;;;;;;;;;;;;;;;;0039-2499;1524-4628;;;;FEB;2019;50;;;1;;ATP273;;;;;;;;;;;WOS:000478733400500;;;;;;
J;"Rodrigues, GM; Barreira, C; Froehler, M; Baxter, B; Devlin, T; Lim, J; Al-Bayati, AR; Bouslama, M; Haussen, DC; Nogueira, RG";;;;"Rodrigues, Gabriel M.; Barreira, Clara; Froehler, Michael; Baxter, Blaise; Devlin, Thomas; Lim, Jaims; Al-Bayati, Alhamza R.; Bouslama, Mehdi; Haussen, Diogo C.; Nogueira, Raul G.";;;Multicenter ALADIN: Automated Large Artery Occlusion Detection in Stroke Imaging Using Artificial Intelligence.;STROKE;;;;;American-Heart-Association/American-Stroke-Association International Stroke Conference / State-of-the-Science Stroke Nursing Symposium;FEB 06-08, 2019;Honolulu, HI;Amer Heart Assoc, Amer Stroke Assoc;;;;;;;;;;;;;;;;;;;;;0039-2499;1524-4628;;;;FEB;2019;50;;;1;;AWP71;;;;;;;;;;;WOS:000478733403002;;;;;;
J;"Tolhuisen, ML; Ponomareva, E; Koopman, MS; Jansen, IG; Boers, AM; Majoie, CB; Marquering, HA";;;;"Tolhuisen, Manon L.; Ponomareva, Elena; Koopman, Miou S.; Jansen, Ivo G.; Boers, Anna M.; Majoie, Charles B.; Marquering, Henk A.";;;Artificial Intelligence Based Detection of Large Vessel Occlusion on Non-Contrast Computed Tomography in Stroke.;STROKE;;;;;American-Heart-Association/American-Stroke-Association International Stroke Conference / State-of-the-Science Stroke Nursing Symposium;FEB 06-08, 2019;Honolulu, HI;Amer Heart Assoc, Amer Stroke Assoc;;;;;;;;;;;;;;;;;;;;;0039-2499;1524-4628;;;;FEB;2019;50;;;1;;AWP70;;;;;;;;;;;WOS:000478733403001;;;;;;
J;"Soni, U; Roy, A; Verma, A; Jain, V";;;;"Soni, Umang; Roy, Akashdeep; Verma, Ayush; Jain, Vipul";;;Forecasting municipal solid waste generation using artificial intelligence models-a case study in India;SN APPLIED SCIENCES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2523-3963;2523-3971;;;;FEB;2019;1;2;;;;;;;162;10.1007/s42452-018-0157-x;;;;;;;WOS:000473543500023;;;;;;
J;Palinski, A;;;;Palinski, Andrzej;;;Forecasting gas demand using artificial intelligence methods;NAFTA-GAZ;;;;;;;;;;;;;;;;Palinski, Andrzej/X-1933-2018;Palinski, Andrzej/0000-0003-0416-6529;;;;;;;;;;;;0867-8871;;;;;FEB;2019;;2;;;;;111;117;;10.18668/NG.2019.02.07;;;;;;;WOS:000470094600007;;;;;;
J;Hernandez, JPT;;;;Hernandez, Joannes Paulus Tolentino;;;Network Diffusion and Technology Acceptance of A Nurse Chatbot for Chronic Disease Self-Management Support: A Theoretical Perspective;JOURNAL OF MEDICAL INVESTIGATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1343-1420;1349-6867;;;;FEB;2019;66;1-2;;;;;24;30;;;;;;;;;WOS:000467744400007;31064947;;;;;
J;"Lukina, NP; Sazonova, PV";;;;"Lukina, Nelli P.; Sazonova, Polina, V";;;TRANSFORMATION OF FAMILY RELATIONS WITHIN THE TECHNOLOGICAL STRUCTURE OF THE INFORMATION SOCIETY;VESTNIK TOMSKOGO GOSUDARSTVENNOGO UNIVERSITETA-FILOSOFIYA-SOTSIOLOGIYA-POLITOLOGIYA-TOMSK STATE UNIVERSITY JOURNAL OF PHILOSOPHY SOCIOLOGY AND POLITICAL SCIENCE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1998-863X;2311-2395;;;;FEB;2019;47;;;;;;158;167;;10.17223/1998863X/47/17;;;;;;;WOS:000464755600017;;;;;;
J;"Sabbar, AS; Chegenizadeh, A; Nikraz, H";;;;"Sabbar, Ayad Salih; Chegenizadeh, Amin; Nikraz, Hamid";;;Prediction of Liquefaction Susceptibility of Clean Sandy Soils Using Artificial Intelligence Techniques;INDIAN GEOTECHNICAL JOURNAL;;;;;;;;;;;;;;;;Sabbar, Ayad/AAQ-3279-2020;Sabbar, Ayad/0000-0002-3678-1342;;;;;;;;;;;;0971-9555;2277-3347;;;;FEB;2019;49;1;;;;;58;69;;10.1007/s40098-017-0288-9;;;;;;;WOS:000463751900005;;;;;;
J;"Oun, A; Benabdallah, I; Cherif, A";;;;"Oun, Abeer; Benabdallah, Ibrahim; Cherif, Adnen";;;Improved Industrial Modeling and Harmonic Mitigation of a Grid Connected Steel Plant in Libya;INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS;;;;;;;;;;;;;;;;cherif, Adnen/AAP-1112-2020;;;;;;;;;;;;;2158-107X;2156-5570;;;;FEB;2019;10;2;;;;;101;109;;;;;;;;;WOS:000463078000015;;;;;;
J;"Madden, J; Khan, A";;;;"Madden, Janna; Khan, Arshia";;;The Growing Role of Complex Sensor Systems and Algorithmic Pattern Recognition for Vascular Dementia Onset;INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2158-107X;2156-5570;;;;FEB;2019;10;2;;;;;199;208;;;;;;;;;WOS:000463078000028;;;;;;
J;"Anawar, S; Zakaria, NA; Masu'd, MZ; Muslim, Z; Harum, N; Ahmad, R";;;;"Anawar, Syarulnaziah; Zakaria, Nurul Azma; Masu'd, Mohd Zaki; Muslim, Zulkiflee; Harum, Norharyati; Ahmad, Rabiah";;;IoT Technological Development: Prospect and Implication for Cyberstability;INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2158-107X;2156-5570;;;;FEB;2019;10;2;;;;;428;437;;;;;;;;;WOS:000463078000057;;;;;;
J;"Bae, CH; Lee, S";;;;"Bae, Chul Hee; Lee, Sejin";;;A Study of 3D Point Cloud Classification of Urban Structures Based on Spherical Signature Descriptor Using LiDAR Sensor Data;TRANSACTIONS OF THE KOREAN SOCIETY OF MECHANICAL ENGINEERS A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1226-4873;2288-5226;;;;FEB;2019;43;2;;;;;85;91;;10.3795/KSME-A.2019.43.2.085;;;;;;;WOS:000463295700002;;;;;;
J;"Jeong, YS; Park, JH";;;;"Jeong, Young-Sik; Park, Jong Hyuk";;;Advanced Big Data Analysis, Artificial Intelligence & Communication Systems;JOURNAL OF INFORMATION PROCESSING SYSTEMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1976-913X;2092-805X;;;;FEB;2019;15;1;;;;;1;6;;10.3745/JIPS.02.0107;;;;;;;WOS:000462199100001;;;;;;
J;"Arunkumar, C; Ramakrishnan, S";;;;"Arunkumar, Chinnaswamy; Ramakrishnan, Srinivasan";;;Prediction of cancer using customised fuzzy rough machine learning approaches;HEALTHCARE TECHNOLOGY LETTERS;;;;;;;;;;;;;;;;"Chinnaswamy, Arunkumar/E-1761-2013; Ramakrishnan, Srinivasan/A-1134-2012";"Chinnaswamy, Arunkumar/0000-0003-2983-3201; Ramakrishnan, Srinivasan/0000-0002-8224-4812";;;;;;;;;;;;2053-3713;;;;;FEB;2019;6;1;;;;;13;18;;10.1049/htl.2018.5055;;;;;;;WOS:000461254300003;30881694;;;;;
J;Gewirtz, J;;;;Gewirtz, Julian;;;The Futurists of Beijing: Alvin Toffler, Zhao Ziyang, and China's New Technological Revolution, 1979-1991;JOURNAL OF ASIAN STUDIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0021-9118;1752-0401;;;;FEB;2019;78;1;;;;;115;140;;10.1017/S0021911818002619;;;;;;;WOS:000461085900007;;;;;;
J;"Zhao, ZJ; Voros, S; Chen, ZR; Cheng, XL";;;;"Zhao, Zijian; Voros, Sandrine; Chen, Zhaorui; Cheng, Xiaolin";;;Surgical tool tracking based on two CNNs: from coarse to fine;JOURNAL OF ENGINEERING-JOE;;;;;;;;;;;;;;;;Voros, Sandrine/M-6138-2014;Voros, Sandrine/0000-0002-7418-2367;;;;;;;;;;;;2051-3305;;;;;FEB;2019;;14;;;;;467;472;;10.1049/joe.2018.9401;;;;;;;WOS:000461428400001;;;;;;
J;"Hong, KW; Sun, Y; He, JL; Lei, Y; Yang, LJ";;;;"Hong, Kaiwen; Sun, Yue; He, Jiale; Lei, Yong; Yang, Liangjing";;;Preliminary design of a robotic system for kinaesthetic training of surgical tasks;JOURNAL OF ENGINEERING-JOE;;;;;;;;;;;;;;;;"Yang, Liangjing/AAI-6924-2020; Yang, Liangjing/D-6569-2014";Yang, Liangjing/0000-0002-3294-0879;;;;;;;;;;;;2051-3305;;;;;FEB;2019;;14;;;;;490;494;;10.1049/joe.2018.9405;;;;;;;WOS:000461428400005;;;;;;
J;Lynn, LA;;;;Lynn, Lawrence A.;;;Artificial intelligence systems for complex decision-making in acute care medicine: a review;PATIENT SAFETY IN SURGERY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1754-9493;;;;;FEB 1;2019;13;;;;;;;;6;10.1186/s13037-019-0188-2;;;;;;;WOS:000461521900001;30733829;;;;;
J;"Tabassum, A; Sabatini, R; Gardi, A";;;;"Tabassum, Asma; Sabatini, Roberto; Gardi, Alessandro";;;Probabilistic Safety Assessment for UAS Separation Assurance and Collision Avoidance Systems;AEROSPACE;;;;;;;;;;;;;;;;"Sabatini, Roberto/Q-6752-2016; Gardi, Alessandro G. M./J-2737-2014";"Sabatini, Roberto/0000-0002-3399-2291; Gardi, Alessandro G. M./0000-0003-4995-4166; Tabassum, Asma/0000-0002-0487-7374";;;;;;;;;;;;2226-4310;;;;;FEB;2019;6;2;;;;;;;19;10.3390/aerospace6020019;;;;;;;WOS:000460693100010;;;;;;
J;"Braga, A; Logan, RK";;;;"Braga, Adriana; Logan, Robert K.";;;AI and the Singularity: A Fallacy or a Great Opportunity?;INFORMATION;;;;;;;;;;;;;;;;Braga, Adriana/AAJ-6790-2020;Logan, Robert/0000-0002-3307-2356;;;;;;;;;;;;2078-2489;;;;;FEB;2019;10;2;;;;;;;73;10.3390/info10020073;;;;;;;WOS:000460794200040;;;;;;
J;Mitchell, M;;;;Mitchell, Melanie;;;Artificial Intelligence Hits the Barrier of Meaning;INFORMATION;;;;;;;;;;;;;;;;;Mitchell, Melanie/0000-0001-8881-3505;;;;;;;;;;;;2078-2489;;;;;FEB;2019;10;2;;;;;;;51;10.3390/info10020051;;;;;;;WOS:000460794200018;;;;;;
J;Kirk, M;;;;Kirk, Mimi;;;Will the Advent of Artificial Intelligence Affect Small Firms?;ARCHITECT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1935-7001;;;;;FEB;2019;108;2;;;;;54;56;;;;;;;;;WOS:000460478700011;;;;;;
J;"Nomura, A; Tateno, H; Masaki, K; Muto, T; Suzuki, S; Satake, K; Hida, E; Fukunaga, K";;;;"Nomura, Akihiro; Tateno, Hiroki; Masaki, Katsunori; Muto, Tomoyasu; Suzuki, Shin; Satake, Kohta; Hida, Eisuke; Fukunaga, Koichi";;;A Novel Smoking Cessation Smartphone App Integrated With a Mobile Carbon Monoxide Checker for Smoking Cessation Treatment: Protocol for a Randomized Controlled Trial;JMIR RESEARCH PROTOCOLS;;;;;;;;;;;;;;;;"Nomura, Akihiro/ABE-2871-2020; Fukunaga, Koichi/R-5338-2019";"Nomura, Akihiro/0000-0001-6647-8240; Satake, Kohta/0000-0002-1035-4481; Muto, Tomoyasu/0000-0003-3427-458X; Masaki, Katsunori/0000-0003-0909-9409; Hida, Eisuke/0000-0001-9381-2013";;;;;;;;;;;;1929-0748;;;;;FEB;2019;8;2;;;;;4;13;e12252;10.2196/12252;;;;;;;WOS:000460139100001;30741641;;;;;
J;"Vidal-Alaball, J; Fibla, DR; Zapata, MA; Marin-Gomez, FX; Fernandez, OS";;;;"Vidal-Alaball, Josep; Royo Fibla, Didac; Zapata, Miguel A.; Marin-Gomez, Francesc X.; Solans Fernandez, Oscar";;;Artificial Intelligence for the Detection of Diabetic Retinopathy in Primary Care: Protocol for Algorithm Development;JMIR RESEARCH PROTOCOLS;;;;;;;;;;;;;;;;"Zapata, Miguel Angel/AAB-9552-2019; Vidal-Alaball, Josep/AAB-4243-2019; Marin-Gomez, Francesc X/AAD-7567-2020";"Vidal-Alaball, Josep/0000-0002-3527-4242; Marin-Gomez, Francesc X/0000-0002-6749-0468; Royo, Didac/0000-0002-4183-4971; Zapata, Miguel Angel/0000-0002-0096-4569";;;;;;;;;;;;1929-0748;;;;;FEB;2019;8;2;;;;;176;182;e12539;10.2196/12539;;;;;;;WOS:000460139100013;30707105;;;;;
J;Rychlik, RPT;;;;Rychlik, Reinhard Paul Theodor;;;Artificial Intelligence - who cares?;GESUNDHEITSOEKONOMIE UND QUALITAETSMANAGEMENT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1432-2625;1439-4049;;;;FEB;2019;24;1;;;;;5;5;;10.1055/a-0802-3115;;;;;;;WOS:000459929500001;;;;;;
J;Drexelius, N;;;;Drexelius, Nina;;;Artificial Intelligence can read OCT Images as well as human Experts;AUGENHEILKUNDE UP2DATE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1616-9719;1616-9735;;;;FEB;2019;9;1;;;;;5;+;;;;;;;;;WOS:000459783300003;;;;;;
J;Ure, B;;;;Ure, Benno;;;Esophageal atresia, Europe, and the future BAPS Journal of Pediatric Surgery Lecture;JOURNAL OF PEDIATRIC SURGERY;;;;;65th Annual Congress of the British-Association-of-Paediatric-Surgeons (BAPS) held Jointly with the British-Association-of-Endoscoic-Surgeons (BAPES);JUL 17-20, 2018;Liverpool, ENGLAND;British Assoc Paediat Surg, British Assoc Endoscop Surg;;;;;;;;;;;;;;;;;;;;;0022-3468;1531-5037;;;;FEB;2019;54;2;;;;;217;222;;10.1016/j.jpedsurg.2018.10.071;;;;;;;WOS:000459011000002;30545729;;;;;
J;Botte, A;;;;Botte, Alexander;;;No Artificial Intelligence without Information Literacy DGI Practice Days 2018 in Frankfurt am Main;INFORMATION-WISSENSCHAFT UND PRAXIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1434-4653;1619-4292;;;;FEB;2019;70;1;;;;;57;59;;10.1515/iwp-2019-0014;;;;;;;WOS:000458483700007;;;;;;
J;Kullmann, S;;;;Kullmann, Sylvia;;;DGI Practice Days: Artificial Intelligence - What Can thay do for Education?;INFORMATION-WISSENSCHAFT UND PRAXIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1434-4653;1619-4292;;;;FEB;2019;70;1;;;;;67;68;;;;;;;;;WOS:000458483700017;;;;;;
J;[Anonymous];;;;[Anonymous];;;Artificial Intelligence Capable of Outlining in a Single Chart Information from Thousands of Scientific Papers;JOURNAL OF FAILURE ANALYSIS AND PREVENTION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1547-7029;1864-1245;;;;FEB;2019;19;1;;;;;64;65;;;;;;;;;WOS:000458445300035;;;;;;
J;"Juarez-Orozco, LE; Martinez-Manzanera, O; Storti, AE; Knuuti, J";;;;"Juarez-Orozco, Luis Eduardo; Martinez-Manzanera, Octavio; Storti, Andrea Ennio; Knuuti, Juhani";;;Machine Learning in the Evaluation of Myocardial Ischemia Through Nuclear Cardiology;CURRENT CARDIOVASCULAR IMAGING REPORTS;;;;;;;;;;;;;;;;"Knuuti, Juhani/AAA-7472-2019; Juarez-Orozco, Luis Eduardo/T-8207-2019";"Knuuti, Juhani/0000-0003-3156-9593; ";;;;;;;;;;;;1941-9066;1941-9074;;;;FEB;2019;12;2;;;;;;;5;10.1007/s12410-019-9480-x;;;;;;;WOS:000458287700001;;;;;;
J;"Hughes, C; Southern, A";;;;"Hughes, Carl; Southern, Alan";;;The world of work and the crisis of capitalism: Marx and the Fourth Industrial Revolution;JOURNAL OF CLASSICAL SOCIOLOGY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1468-795X;1741-2897;;;;FEB;2019;19;1;;;SI;;59;71;;10.1177/1468795X18810577;;;;;;;WOS:000457631200005;;;;;;
J;Gristwood, S;;;;Gristwood, Simone;;;Hiroshi Kawano (1925-2012): Japan's Pioneer of Computer Arts;LEONARDO;;;;;;;;;;;;;;;;;Gristwood, Simone/0000-0003-0864-8023;;;;;;;;;;;;0024-094X;1530-9282;;;;FEB;2019;52;1;;;;;75;80;;10.1162/leon_a_01605;;;;;;;WOS:000457574400017;;;;;;
J;"Wong, ZSY; Zhou, JQ; Zhang, QP";;;;"Wong, Zoie S. Y.; Zhou, Jiaqi; Zhang, Qingpeng";;;Artificial Intelligence for infectious disease Big Data Analytics;INFECTION DISEASE & HEALTH;;;;;;;;;;;;;;;;Zhang, Qingpeng/D-4682-2011;"Zhang, Qingpeng/0000-0002-6819-0686; , zoie/0000-0003-4499-9779";;;;;;;;;;;;2468-0451;;;;;FEB;2019;24;1;;;;;44;48;;10.1016/j.idh.2018.10.002;;;;;;;WOS:000456933900006;30541697;;;;;
J;Fox, S;;;;Fox, Stephen;;;Mass imagineering, mass customization and mass production: Complementary cultures for creativity, choice and convenience;JOURNAL OF CONSUMER CULTURE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1469-5405;1741-2900;;;;FEB;2019;19;1;;;;;67;81;;10.1177/1469540517705945;;;;;;;WOS:000457490400004;;;;;;
